iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,life_expectancy,DateTime_Out,Entity,Code,Right_Date,Stay at home requirements (OxBSG),Right_DateTime_Out,reference id
ARG,South America,Argentina,6/9/2020,23607,826,693,29,522.328,18.276,15.333,0.642,4915,176040,3.895,0.109,4183,0.093,0.212,people tested,88.89,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,6/9/2020,Argentina,ARG,9-Jun-20,2,6/9/2020,
ARG,South America,Argentina,6/10/2020,24748,1141,717,24,547.573,25.246,15.864,0.531,5195,181235,4.01,0.115,4273,0.095,0.215,people tested,88.89,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,6/10/2020,Argentina,ARG,10-Jun-20,2,6/10/2020,
ARG,South America,Argentina,6/11/2020,25987,1239,735,18,574.987,27.414,16.263,0.398,5544,186779,4.133,0.123,4466,0.099,0.215,people tested,88.89,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,6/11/2020,Argentina,ARG,11-Jun-20,2,6/11/2020,
ARG,South America,Argentina,6/12/2020,27360,1373,765,30,605.366,30.379,16.926,0.664,6162,192941,4.269,0.136,4693,0.104,0.247,people tested,88.89,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,6/12/2020,Argentina,ARG,12-Jun-20,2,6/12/2020,
ARG,South America,Argentina,6/13/2020,28751,1391,785,20,636.144,30.777,17.369,0.443,5598,198539,4.393,0.124,4883,0.108,0.226,people tested,88.89,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,6/13/2020,Argentina,ARG,13-Jun-20,2,6/13/2020,
ARG,South America,Argentina,6/14/2020,30282,1531,815,30,670.018,33.875,18.033,0.664,3697,202236,4.475,0.082,5063,0.112,0.233,people tested,88.89,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,6/14/2020,Argentina,ARG,14-Jun-20,2,6/14/2020,
ARG,South America,Argentina,6/15/2020,31564,1282,833,18,698.384,28.365,18.431,0.398,4158,206394,4.567,0.092,5038,0.111,0.249,people tested,88.89,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,6/15/2020,Argentina,ARG,15-Jun-20,2,6/15/2020,
ARG,South America,Argentina,6/16/2020,32772,1208,854,21,725.112,26.728,18.896,0.465,5298,211692,4.684,0.117,5093,0.113,0.257,people tested,88.89,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,6/16/2020,Argentina,ARG,16-Jun-20,2,6/16/2020,
ARG,South America,Argentina,6/17/2020,34146,1374,878,24,755.513,30.401,19.427,0.531,6561,218253,4.829,0.145,5288,0.117,0.254,people tested,88.89,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,6/17/2020,Argentina,ARG,17-Jun-20,2,6/17/2020,
ARG,South America,Argentina,6/18/2020,35539,1393,913,35,786.335,30.821,20.201,0.774,6962,225215,4.983,0.154,5491,0.121,0.249,people tested,88.89,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,6/18/2020,Argentina,ARG,18-Jun-20,2,6/18/2020,
ARG,South America,Argentina,6/19/2020,35539,0,929,16,786.335,0,20.555,0.354,7080,232295,5.14,0.157,5622,0.124,0.208,people tested,88.89,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,6/19/2020,Argentina,ARG,19-Jun-20,2,6/19/2020,
ARG,South America,Argentina,6/20/2020,39557,4018,979,50,875.237,88.902,21.661,1.106,7081,239376,5.296,0.157,5834,0.129,0.265,people tested,88.89,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,6/20/2020,Argentina,ARG,20-Jun-20,2,6/20/2020,
ARG,South America,Argentina,6/21/2020,41191,1634,992,13,911.39,36.154,21.949,0.288,4418,243794,5.394,0.098,5937,0.131,0.262,people tested,88.89,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,6/21/2020,Argentina,ARG,21-Jun-20,2,6/21/2020,
ARG,South America,Argentina,6/22/2020,42772,1581,1011,19,946.372,34.981,22.369,0.42,6586,250380,5.54,0.146,6284,0.139,0.255,people tested,88.89,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,6/22/2020,Argentina,ARG,22-Jun-20,2,6/22/2020,
ARG,South America,Argentina,6/23/2020,44918,2146,1043,32,993.854,47.482,23.077,0.708,8010,258390,5.717,0.177,6671,0.148,0.26,people tested,88.89,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,6/23/2020,Argentina,ARG,23-Jun-20,2,6/23/2020,
ARG,South America,Argentina,6/24/2020,44918,0,1049,6,993.854,0,23.21,0.133,7807,266197,5.89,0.173,6849,0.152,0.225,people tested,88.89,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,6/24/2020,Argentina,ARG,24-Jun-20,2,6/24/2020,
ARG,South America,Argentina,6/25/2020,49838,4920,1085,36,1102.714,108.86,24.007,0.797,8485,274682,6.078,0.188,7067,0.156,0.289,people tested,88.89,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,6/25/2020,Argentina,ARG,25-Jun-20,2,6/25/2020,
ARG,South America,Argentina,6/26/2020,52444,2606,1124,39,1160.374,57.66,24.87,0.863,8762,283444,6.271,0.194,7307,0.162,0.331,people tested,88.89,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,6/26/2020,Argentina,ARG,26-Jun-20,2,6/26/2020,
ARG,South America,Argentina,6/27/2020,52444,0,1167,43,1160.374,0,25.821,0.951,7224,290668,6.431,0.16,7327,0.162,0.251,people tested,88.89,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,6/27/2020,Argentina,ARG,27-Jun-20,2,6/27/2020,
ARG,South America,Argentina,6/28/2020,57731,5287,1207,40,1277.354,116.98,26.706,0.885,4648,295316,6.534,0.103,7360,0.163,0.321,people tested,88.89,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,6/28/2020,Argentina,ARG,28-Jun-20,2,6/28/2020,
ARG,South America,Argentina,6/29/2020,57731,0,1217,10,1277.354,0,26.927,0.221,7131,302447,6.692,0.158,7438,0.165,0.287,people tested,88.89,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,6/29/2020,Argentina,ARG,29-Jun-20,2,6/29/2020,
ARG,South America,Argentina,6/30/2020,62255,4524,1280,63,1377.452,100.098,28.321,1.394,7712,310159,6.863,0.171,7396,0.164,0.335,people tested,88.89,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,6/30/2020,Argentina,ARG,30-Jun-20,2,6/30/2020,
ARG,South America,Argentina,7/1/2020,64517,2262,1307,27,1427.501,50.049,28.919,0.597,7757,317916,7.034,0.172,7388,0.163,0.379,people tested,92.59,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,7/1/2020,Argentina,ARG,1-Jul-20,2,7/1/2020,
ARG,South America,Argentina,7/2/2020,67184,2667,1351,44,1486.511,59.01,29.892,0.974,7743,325659,7.206,0.171,7282,0.161,0.34,people tested,81.48,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,7/2/2020,Argentina,ARG,2-Jul-20,2,7/2/2020,
ARG,South America,Argentina,7/3/2020,69928,2744,1385,34,1547.224,60.714,30.644,0.752,8646,334305,7.397,0.191,7266,0.161,0.344,people tested,92.59,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,7/3/2020,Argentina,ARG,3-Jul-20,2,7/3/2020,
ARG,South America,Argentina,7/4/2020,72773,2845,1437,52,1610.173,62.948,31.795,1.151,8416,342721,7.583,0.186,7436,0.165,0.391,people tested,92.59,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,7/4/2020,Argentina,ARG,4-Jul-20,2,7/4/2020,
ARG,South America,Argentina,7/5/2020,72773,0,1453,16,1610.173,0,32.149,0.354,5107,347828,7.696,0.113,7502,0.166,0.286,people tested,92.59,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,7/5/2020,Argentina,ARG,5-Jul-20,2,7/5/2020,
ARG,South America,Argentina,7/6/2020,75363,2590,1490,37,1667.479,57.306,32.968,0.819,7506,355334,7.862,0.166,7555,0.167,0.333,people tested,92.59,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,7/6/2020,Argentina,ARG,6-Jul-20,2,7/6/2020,
ARG,South America,Argentina,7/7/2020,77802,2439,1523,33,1721.444,53.965,33.698,0.73,8750,364084,8.056,0.194,7704,0.17,0.288,people tested,92.59,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,7/7/2020,Argentina,ARG,7-Jul-20,2,7/7/2020,
ARG,South America,Argentina,7/8/2020,80434,2632,1602,79,1779.68,58.236,35.446,1.748,10401,374485,8.286,0.23,8081,0.179,0.281,people tested,92.59,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,7/8/2020,Argentina,ARG,8-Jul-20,2,7/8/2020,
ARG,South America,Argentina,7/9/2020,83413,2979,1654,52,1845.593,65.913,36.596,1.151,9609,384094,8.498,0.213,8348,0.185,0.278,people tested,92.59,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,7/9/2020,Argentina,ARG,9-Jul-20,2,7/9/2020,
ARG,South America,Argentina,7/10/2020,87017,3604,1707,53,1925.335,79.742,37.769,1.173,8714,392808,8.691,0.193,8358,0.185,0.292,people tested,92.59,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,7/10/2020,Argentina,ARG,10-Jul-20,2,7/10/2020,
ARG,South America,Argentina,7/11/2020,90680,3663,1749,42,2006.382,81.047,38.698,0.929,8188,400996,8.872,0.181,8325,0.184,0.307,people tested,92.59,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,7/11/2020,Argentina,ARG,11-Jul-20,2,7/11/2020,
ARG,South America,Argentina,7/12/2020,94047,3367,1810,61,2080.88,74.498,40.048,1.35,5590,406586,8.996,0.124,8394,0.186,0.362,people tested,92.59,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,7/12/2020,Argentina,ARG,12-Jul-20,2,7/12/2020,
ARG,South America,Argentina,7/13/2020,97496,3449,1818,8,2157.193,76.312,40.225,0.177,8760,415346,9.19,0.194,8573,0.19,0.369,people tested,92.59,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,7/13/2020,Argentina,ARG,13-Jul-20,2,7/13/2020,
ARG,South America,Argentina,7/14/2020,100153,2657,1903,85,2215.981,58.789,42.106,1.881,10626,425972,9.425,0.235,8841,0.196,0.361,people tested,92.59,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,7/14/2020,Argentina,ARG,14-Jul-20,2,7/14/2020,
ARG,South America,Argentina,7/15/2020,103252,3099,1926,23,2284.55,68.568,42.615,0.509,10836,436808,9.665,0.24,8903,0.197,0.366,people tested,92.59,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,7/15/2020,Argentina,ARG,15-Jul-20,2,7/15/2020,
ARG,South America,Argentina,7/16/2020,106897,3645,2050,124,2365.199,80.649,45.358,2.744,10751,447559,9.903,0.238,9066,0.201,0.37,people tested,92.59,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,7/16/2020,Argentina,ARG,16-Jul-20,2,7/16/2020,
ARG,South America,Argentina,7/17/2020,111147,4250,2112,62,2459.234,94.035,46.73,1.372,11881,459440,10.166,0.263,9519,0.211,0.362,people tested,92.59,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,7/17/2020,Argentina,ARG,17-Jul-20,2,7/17/2020,
ARG,South America,Argentina,7/18/2020,114770,3623,2133,21,2539.397,80.162,47.195,0.465,10030,469470,10.387,0.222,9782,0.216,0.352,people tested,92.59,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,7/18/2020,Argentina,ARG,18-Jul-20,2,7/18/2020,
ARG,South America,Argentina,7/19/2020,119288,4518,2204,71,2639.362,99.965,48.766,1.571,7184,476654,10.546,0.159,10010,0.221,0.36,people tested,92.59,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,7/19/2020,Argentina,ARG,19-Jul-20,2,7/19/2020,
ARG,South America,Argentina,7/20/2020,122511,3223,2246,42,2710.674,71.312,49.695,0.929,10631,487285,10.782,0.235,10277,0.227,0.348,people tested,90.74,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,7/20/2020,Argentina,ARG,20-Jul-20,2,7/20/2020,
ARG,South America,Argentina,7/21/2020,126742,4231,2373,127,2804.289,93.615,52.505,2.81,12404,499689,11.056,0.274,10531,0.233,0.361,people tested,90.74,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,7/21/2020,Argentina,ARG,21-Jul-20,2,7/21/2020,
ARG,South America,Argentina,7/22/2020,130761,4019,2373,0,2893.213,88.924,52.505,0,13153,512842,11.347,0.291,10862,0.24,0.362,people tested,90.74,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,7/22/2020,Argentina,ARG,22-Jul-20,2,7/22/2020,
ARG,South America,Argentina,7/23/2020,136105,5344,2506,133,3011.454,118.241,55.448,2.943,12838,525680,11.631,0.284,11160,0.247,0.374,people tested,90.74,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,7/23/2020,Argentina,ARG,23-Jul-20,2,7/23/2020,
ARG,South America,Argentina,7/24/2020,141887,5782,2617,111,3139.386,127.932,57.904,2.456,13567,539247,11.931,0.3,11401,0.252,0.385,people tested,90.74,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,7/24/2020,Argentina,ARG,24-Jul-20,2,7/24/2020,
ARG,South America,Argentina,7/25/2020,148014,6127,2722,105,3274.952,135.566,60.227,2.323,11147,550394,12.178,0.247,11561,0.256,0.411,people tested,90.74,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,7/25/2020,Argentina,ARG,25-Jul-20,2,7/25/2020,
ARG,South America,Argentina,7/26/2020,153507,5493,2847,125,3396.49,121.538,62.993,2.766,7151,557545,12.336,0.158,11556,0.256,0.423,people tested,90.74,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,7/26/2020,Argentina,ARG,26-Jul-20,2,7/26/2020,
ARG,South America,Argentina,7/27/2020,162513,9006,2939,92,3595.756,199.266,65.028,2.036,11250,568795,12.585,0.249,11644,0.258,0.491,people tested,90.74,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,7/27/2020,Argentina,ARG,27-Jul-20,2,7/27/2020,
ARG,South America,Argentina,7/28/2020,162513,0,2956,17,3595.756,0,65.404,0.376,13260,582055,12.879,0.293,11767,0.26,0.434,people tested,,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,7/28/2020,Argentina,ARG,28-Jul-20,2,7/28/2020,
ARG,South America,Argentina,7/29/2020,167403,4890,3082,126,3703.952,108.196,68.192,2.788,13529,595584,13.178,0.299,11820,0.262,0.443,people tested,,45195777,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,76.67,7/29/2020,Argentina,ARG,29-Jul-20,2,7/29/2020,
AUS,Oceania,Australia,4/6/2020,5744,57,36,2,225.256,2.235,1.412,0.078,5509,302663,11.869,0.216,11305,0.443,0.021,tests performed,75.93,25499881,3.202,37.9,15.504,10.129,44648.71,107.791,5.07,13,16.5,83.44,4/6/2020,Australia,AUS,6-Apr-20,2,4/6/2020,
AUS,Oceania,Australia,4/7/2020,5844,100,42,6,229.178,3.922,1.647,0.235,8037,310700,12.184,0.315,10700,0.42,0.017,tests performed,75.93,25499881,3.202,37.9,15.504,10.129,44648.71,107.791,5.07,13,16.5,83.44,4/7/2020,Australia,AUS,7-Apr-20,2,4/7/2020,
AUS,Oceania,Australia,4/8/2020,5956,112,45,3,233.57,4.392,1.765,0.118,8668,319368,12.524,0.34,10185,0.399,0.018,tests performed,75.93,25499881,3.202,37.9,15.504,10.129,44648.71,107.791,5.07,13,16.5,83.44,4/8/2020,Australia,AUS,8-Apr-20,2,4/8/2020,
AUS,Oceania,Australia,4/9/2020,6052,96,50,5,237.334,3.765,1.961,0.196,10766,330134,12.946,0.422,9970,0.391,0.015,tests performed,75.93,25499881,3.202,37.9,15.504,10.129,44648.71,107.791,5.07,13,16.5,83.44,4/9/2020,Australia,AUS,9-Apr-20,2,4/9/2020,
AUS,Oceania,Australia,4/10/2020,6152,100,52,2,241.256,3.922,2.039,0.078,8212,338346,13.269,0.322,9390,0.368,0.014,tests performed,75.93,25499881,3.202,37.9,15.504,10.129,44648.71,107.791,5.07,13,16.5,83.44,4/10/2020,Australia,AUS,10-Apr-20,2,4/10/2020,
AUS,Oceania,Australia,4/11/2020,6238,86,54,2,244.629,3.373,2.118,0.078,9501,347847,13.641,0.373,8995,0.353,0.011,tests performed,75.93,25499881,3.202,37.9,15.504,10.129,44648.71,107.791,5.07,13,16.5,83.44,4/11/2020,Australia,AUS,11-Apr-20,2,4/11/2020,
AUS,Oceania,Australia,4/12/2020,6289,51,57,3,246.629,2,2.235,0.118,6094,353941,13.88,0.239,8112,0.318,0.011,tests performed,75.93,25499881,3.202,37.9,15.504,10.129,44648.71,107.791,5.07,13,16.5,83.44,4/12/2020,Australia,AUS,12-Apr-20,2,4/12/2020,
AUS,Oceania,Australia,4/13/2020,6322,33,61,4,247.923,1.294,2.392,0.157,8195,362136,14.201,0.321,8496,0.333,0.01,tests performed,75.93,25499881,3.202,37.9,15.504,10.129,44648.71,107.791,5.07,13,16.5,83.44,4/13/2020,Australia,AUS,13-Apr-20,2,4/13/2020,
AUS,Oceania,Australia,4/14/2020,6366,44,61,0,249.648,1.725,2.392,0,4357,366493,14.372,0.171,7970,0.313,0.009,tests performed,75.93,25499881,3.202,37.9,15.504,10.129,44648.71,107.791,5.07,13,16.5,83.44,4/14/2020,Australia,AUS,14-Apr-20,2,4/14/2020,
AUS,Oceania,Australia,4/15/2020,6416,50,61,0,251.609,1.961,2.392,0,4884,371377,14.564,0.192,7430,0.291,0.009,tests performed,75.93,25499881,3.202,37.9,15.504,10.129,44648.71,107.791,5.07,13,16.5,83.44,4/15/2020,Australia,AUS,15-Apr-20,2,4/15/2020,
AUS,Oceania,Australia,4/16/2020,6458,42,63,2,253.256,1.647,2.471,0.078,8626,380003,14.902,0.338,7124,0.279,0.008,tests performed,75.93,25499881,3.202,37.9,15.504,10.129,44648.71,107.791,5.07,13,16.5,83.44,4/16/2020,Australia,AUS,16-Apr-20,2,4/16/2020,
AUS,Oceania,Australia,4/17/2020,6497,39,63,0,254.786,1.529,2.471,0,11527,391530,15.354,0.452,7598,0.298,0.006,tests performed,75.93,25499881,3.202,37.9,15.504,10.129,44648.71,107.791,5.07,13,16.5,83.44,4/17/2020,Australia,AUS,17-Apr-20,2,4/17/2020,
AUS,Oceania,Australia,4/18/2020,6533,36,67,4,256.197,1.412,2.627,0.157,14980,406510,15.942,0.587,8380,0.329,0.005,tests performed,72.22,25499881,3.202,37.9,15.504,10.129,44648.71,107.791,5.07,13,16.5,83.44,4/18/2020,Australia,AUS,18-Apr-20,2,4/18/2020,
AUS,Oceania,Australia,4/19/2020,6586,53,69,2,258.276,2.078,2.706,0.078,14486,420996,16.51,0.568,9579,0.376,0.004,tests performed,72.22,25499881,3.202,37.9,15.504,10.129,44648.71,107.791,5.07,13,16.5,83.44,4/19/2020,Australia,AUS,19-Apr-20,2,4/19/2020,
AUS,Oceania,Australia,4/20/2020,6612,26,70,1,259.295,1.02,2.745,0.039,10738,431734,16.931,0.421,9943,0.39,0.004,tests performed,72.22,25499881,3.202,37.9,15.504,10.129,44648.71,107.791,5.07,13,16.5,83.44,4/20/2020,Australia,AUS,20-Apr-20,2,4/20/2020,
AUS,Oceania,Australia,4/21/2020,6625,13,71,1,259.805,0.51,2.784,0.039,8108,439842,17.249,0.318,10478,0.411,0.004,tests performed,72.22,25499881,3.202,37.9,15.504,10.129,44648.71,107.791,5.07,13,16.5,83.44,4/21/2020,Australia,AUS,21-Apr-20,2,4/21/2020,
AUS,Oceania,Australia,4/22/2020,6647,22,74,3,260.668,0.863,2.902,0.118,12599,452441,17.743,0.494,11581,0.454,0.003,tests performed,72.22,25499881,3.202,37.9,15.504,10.129,44648.71,107.791,5.07,13,16.5,83.44,4/22/2020,Australia,AUS,22-Apr-20,2,4/22/2020,
AUS,Oceania,Australia,4/23/2020,6654,7,74,0,260.942,0.275,2.902,0,14218,466659,18.3,0.558,12379,0.485,0.002,tests performed,72.22,25499881,3.202,37.9,15.504,10.129,44648.71,107.791,5.07,13,16.5,83.44,4/23/2020,Australia,AUS,23-Apr-20,2,4/23/2020,
AUS,Oceania,Australia,4/24/2020,6667,13,75,1,261.452,0.51,2.941,0.039,15711,482370,18.917,0.616,12977,0.509,0.002,tests performed,72.22,25499881,3.202,37.9,15.504,10.129,44648.71,107.791,5.07,13,16.5,83.44,4/24/2020,Australia,AUS,24-Apr-20,2,4/24/2020,
AUS,Oceania,Australia,4/25/2020,6687,20,79,4,262.237,0.784,3.098,0.157,11887,494257,19.383,0.466,12535,0.492,0.002,tests performed,72.22,25499881,3.202,37.9,15.504,10.129,44648.71,107.791,5.07,13,16.5,83.44,4/25/2020,Australia,AUS,25-Apr-20,2,4/25/2020,
AUS,Oceania,Australia,4/26/2020,6703,16,81,2,262.864,0.627,3.176,0.078,12192,506449,19.861,0.478,12208,0.479,0.001,tests performed,72.22,25499881,3.202,37.9,15.504,10.129,44648.71,107.791,5.07,13,16.5,83.44,4/26/2020,Australia,AUS,26-Apr-20,2,4/26/2020,
AUS,Oceania,Australia,4/27/2020,6713,10,83,2,263.256,0.392,3.255,0.078,10614,517063,20.277,0.416,12190,0.478,0.001,tests performed,72.22,25499881,3.202,37.9,15.504,10.129,44648.71,107.791,5.07,13,16.5,83.44,4/27/2020,Australia,AUS,27-Apr-20,2,4/27/2020,
AUS,Oceania,Australia,4/28/2020,6725,12,84,1,263.727,0.471,3.294,0.039,13616,530679,20.811,0.534,12977,0.509,0.001,tests performed,72.22,25499881,3.202,37.9,15.504,10.129,44648.71,107.791,5.07,13,16.5,83.44,4/28/2020,Australia,AUS,28-Apr-20,2,4/28/2020,
AUS,Oceania,Australia,4/29/2020,6738,13,88,4,264.237,0.51,3.451,0.157,13731,544410,21.35,0.538,13138,0.515,0.001,tests performed,72.22,25499881,3.202,37.9,15.504,10.129,44648.71,107.791,5.07,13,16.5,83.44,4/29/2020,Australia,AUS,29-Apr-20,2,4/29/2020,
AUS,Oceania,Australia,4/30/2020,6746,8,90,2,264.55,0.314,3.529,0.078,19231,563641,22.104,0.754,13855,0.543,0.001,tests performed,72.22,25499881,3.202,37.9,15.504,10.129,44648.71,107.791,5.07,13,16.5,83.44,4/30/2020,Australia,AUS,30-Apr-20,2,4/30/2020,
AUS,Oceania,Australia,5/1/2020,6762,16,92,2,265.178,0.627,3.608,0.078,25227,588868,23.093,0.989,15214,0.597,0.001,tests performed,72.22,25499881,3.202,37.9,15.504,10.129,44648.71,107.791,5.07,13,16.5,83.44,5/1/2020,Australia,AUS,1-May-20,2,5/1/2020,
AUS,Oceania,Australia,5/2/2020,6767,5,93,1,265.374,0.196,3.647,0.039,22715,611583,23.984,0.891,16761,0.657,0.001,tests performed,72.22,25499881,3.202,37.9,15.504,10.129,44648.71,107.791,5.07,13,16.5,83.44,5/2/2020,Australia,AUS,2-May-20,2,5/2/2020,
AUS,Oceania,Australia,5/3/2020,6783,16,93,0,266.001,0.627,3.647,0,21524,633107,24.828,0.844,18094,0.71,0.001,tests performed,72.22,25499881,3.202,37.9,15.504,10.129,44648.71,107.791,5.07,13,16.5,83.44,5/3/2020,Australia,AUS,3-May-20,2,5/3/2020,
AUS,Oceania,Australia,5/4/2020,6801,18,95,2,266.707,0.706,3.726,0.078,17107,650214,25.499,0.671,19022,0.746,0.001,tests performed,72.22,25499881,3.202,37.9,15.504,10.129,44648.71,107.791,5.07,13,16.5,83.44,5/4/2020,Australia,AUS,4-May-20,2,5/4/2020,
AUS,Oceania,Australia,5/5/2020,6825,24,95,0,267.648,0.941,3.726,0,14542,664756,26.069,0.57,19154,0.751,0.001,tests performed,72.22,25499881,3.202,37.9,15.504,10.129,44648.71,107.791,5.07,13,16.5,83.44,5/5/2020,Australia,AUS,5-May-20,2,5/5/2020,
AUS,Oceania,Australia,5/6/2020,6849,24,96,1,268.589,0.941,3.765,0.039,23900,688656,27.006,0.937,20607,0.808,0.001,tests performed,72.22,25499881,3.202,37.9,15.504,10.129,44648.71,107.791,5.07,13,16.5,83.44,5/6/2020,Australia,AUS,6-May-20,2,5/6/2020,
AUS,Oceania,Australia,5/7/2020,6875,26,97,1,269.609,1.02,3.804,0.039,33893,722549,28.335,1.329,22701,0.89,0.001,tests performed,72.22,25499881,3.202,37.9,15.504,10.129,44648.71,107.791,5.07,13,16.5,83.44,5/7/2020,Australia,AUS,7-May-20,2,5/7/2020,
AUS,Oceania,Australia,5/8/2020,6896,21,97,0,270.433,0.824,3.804,0,34701,757250,29.696,1.361,24055,0.943,0.001,tests performed,72.22,25499881,3.202,37.9,15.504,10.129,44648.71,107.791,5.07,13,16.5,83.44,5/8/2020,Australia,AUS,8-May-20,2,5/8/2020,
AUS,Oceania,Australia,5/9/2020,6914,18,97,0,271.139,0.706,3.804,0,38206,795456,31.194,1.498,26268,1.03,0.001,tests performed,72.22,25499881,3.202,37.9,15.504,10.129,44648.71,107.791,5.07,13,16.5,83.44,5/9/2020,Australia,AUS,9-May-20,2,5/9/2020,
